"Stanje","Pregledi","Cijena","Proizvodjac","Model","Gorivo","Godiste","Transmisija","Kilometraza","Kubikaza","Snaga motora (KW)","Broj vrata"
"Koristeno","1735","15800","Toyota","Aygo","Benzin","2016","Manuelni","85000","1.0","51","4/5"
"Koristeno","557","8850","Skoda","Octavia","Plin","2009","Manuelni","280000","1.4","59","4/5"
"Koristeno","419","23500","Audi","A3","Dizel","2013","Automatik","240000","1.6","77","4/5"
"Koristeno","914","26990","Volkswagen","Golf Sportsvan","Dizel","2016","Automatik","105000","1.6","81","4/5"
"Koristeno","1354","36900","Mercedes-Benz","CLS 350","Dizel","2010","Automatik","255000","3.0","195","4/5"
"Koristeno","342","","Audi","A6","Dizel","2017","Automatik","212000","2.0","110","4/5"
"Koristeno","2007","6900","Peugeot","407","Dizel","2006","Manuelni","323000","1.6","80","4/5"
"Koristeno","611","","Seat","Leon","Dizel","2014","Manuelni","199000","1.6","81","4/5"
"Koristeno","381","42499","Skoda","Karoq","Dizel","2021","Automatik","188123","2.0","140","4/5"
"Koristeno","913","43900","Volkswagen","T6 Kombi","Dizel","2019","Manuelni","181000","2.0","74","4/5"
"Koristeno","196","14200","Skoda","Octavia","Dizel","2013","Manuelni","247000","1.6","77","4/5"
"Koristeno","647","12900","Volkswagen","Golf","Benzin","2010","Automatik","150000","1.4","117","4/5"
"Koristeno","615","14000","Audi","A4","Benzin","2010","Manuelni","180000","1.8","88","4/5"
"Koristeno","3399","32500","Volkswagen","Sharan","Dizel","2014","Automatik","240000","2.0","130","4/5"
"Novo","2453","","Mazda","3","Benzin","2024","Manuelni","1","2.0","90","4/5"
"Koristeno","4722","37500","Audi","A6","Dizel","2013","Automatik","246000","3.0","150","4/5"
"Koristeno","4959","31800","Audi","A6","Dizel","2011","Automatik","290000","3.0","185","4/5"
"Novo","1104","","Skoda","Scala","Benzin","2024","Manuelni","1","1.0","70","4/5"
"Novo","1630","","Skoda","Fabia","Benzin","2024","Automatik","1","1.0","85","4/5"
"Novo","1827","","Skoda","Fabia","Benzin","2024","Manuelni","1","1.0","59","4/5"
"Koristeno","448","11500","BMW","318","Dizel","2009","Manuelni","270000","2.0","105","4/5"
"Koristeno","1248","28900","Mercedes-Benz","ML 420","Dizel","2009","Automatik","300000","4.0","223","4/5"
"Koristeno","276","44500","BMW","X6","Dizel","2010","Automatik","250000","3.0","225","4/5"
"Koristeno","446","21900","Volkswagen","Golf","Dizel","2014","Manuelni","220000","1.6","81","4/5"
"Koristeno","933","55000","Skoda","Superb","Dizel","2021","Automatik","90000","2.0","110","4/5"
"Koristeno","5419","3850","Volkswagen","Passat","Dizel","2003","Manuelni","365000","1.9","86","4/5"
"Koristeno","505","31000","Volkswagen","Passat","Dizel","2016","Automatik","225000","1.6","88","4/5"
"Koristeno","1492","14200","BMW","116","Dizel","2010","Manuelni","259000","2.0","85","4/5"
"Koristeno","1888","34900","Skoda","Octavia","Dizel","2021","Manuelni","185000","2.0","85","4/5"
"Koristeno","1632","5300","","","","","","","","",""
"Koristeno","81","10800","Mercedes-Benz","A 180","Dizel","2010","Manuelni","305000","1.8","80","4/5"
"Koristeno","875","4950","Ford","C-Max","Dizel","2005","Manuelni","350000","1.8","85","4/5"
"Koristeno","137","4850","Skoda","Fabia","Dizel","2003","Manuelni","242545","1.9","47","4/5"
"Koristeno","4747","","Volkswagen","Passat","Dizel","2010","Automatik","231500","2.0","103","4/5"
"Koristeno","523","12200","BMW","118","Dizel","2011","Manuelni","216000","2.0","105","4/5"
"Koristeno","915","65900","Volkswagen","Passat","Hibrid","2021","Automatik","33262","1.4","160","4/5"
"Koristeno","695","22900","Skoda","Octavia","Dizel","2019","Manuelni","203000","1.6","85","4/5"
"Novo","514","","Mercedes-Benz","GLC 220","Dizel","2024","Automatik","1","2.0","145","4/5"
"Koristeno","1269","19900","Volkswagen","Golf","Dizel","2014","Manuelni","270000","1.6","81","4/5"
"Koristeno","10434","15900","Skoda","Octavia","Dizel","2013","Manuelni","289000","1.6","77","4/5"
"Koristeno","3483","21900","Volkswagen","Golf","Benzin","2018","Manuelni","220000","1.0","81","4/5"
"Koristeno","3725","11950","Seat","Ibiza","Dizel","2014","Manuelni","236000","1.6","66","4/5"
"Koristeno","2605","11400","Seat","Ibiza","Dizel","2013","Manuelni","261000","1.6","66","4/5"
"Koristeno","3378","9700","Skoda","Fabia","Dizel","2012","Manuelni","263000","1.2","55","4/5"
"Koristeno","1458","10400","Kia","Picanto","Benzin","2012","Manuelni","174012","1.2","60","4/5"
"Koristeno","428","22500","Volkswagen","Polo","Benzin","2021","Manuelni","153292","1.0","59","4/5"
"Koristeno","2140","","Volkswagen","Golf","Dizel","2012","Manuelni","290000","1.6","77","4/5"
"Koristeno","7494","35590","Skoda","Octavia","Benzin","2020","Manuelni","143000","1.0","85","4/5"
"Koristeno","103","10500","Volkswagen","Passat","Dizel","2009","Manuelni","300500","2.0","81","4/5"
"Koristeno","1461","69900","Audi","Q3","Dizel","2021","Automatik","195000","4.0","147","4/5"
"Koristeno","25","","Mercedes-Benz","GLC 220","Dizel","2019","Automatik","153595","2.0","143","4/5"
"Koristeno","79","11300","Volkswagen","Polo","Dizel","2012","Manuelni","286000","1.6","66","4/5"
"Koristeno","9123","19000","Opel","Astra","Dizel","2019","Manuelni","220000","1.6","81","4/5"
"Koristeno","393","10250","Volkswagen","Passat","Dizel","2008","Manuelni","220000","1.9","77","4/5"
"Novo","4799","","Mercedes-Benz","AMG GT","Benzin","2024","Automatik","1","4.0","430","2/3"
"Koristeno","175","25000","Mercedes-Benz","ML 420","Dizel","2007","Automatik","221105","4.2","225","4/5"
"Koristeno","209","10800","Skoda","Octavia","Dizel","2010","Manuelni","271212","1.6","77","4/5"
"Koristeno","428","24500","Audi","Q5","Dizel","2014","Manuelni","215000","2.0","110","4/5"
"Koristeno","306","10500","Skoda","Octavia","Dizel","2010","Manuelni","270121","1.6","77","4/5"
"Koristeno","706","25900","Seat","Leon","Benzin","2018","Automatik","110002","1.0","85","4/5"
"Novo","4641","67900","Toyota","C-HR","Hibrid","2023","Automatik","1","1.8","103","4/5"
"Novo","10488","69900","Toyota","C-HR","Hibrid","2023","Automatik","1","1.8","103","4/5"
"Koristeno","95","29500","Dacia","Duster","Dizel","2019","Manuelni","80800","1.5","85","4/5"
"Novo","4924","91500","Toyota","C-HR","Hibrid","2023","Automatik","1","2.0","145","4/5"
"Koristeno","199","22900","Audi","A3","Dizel","2015","Automatik","250000","1.6","81","4/5"
"Obnovljen:
                                             24.05.2024 u 15:10","","2350","Opel","Astra","Benzin","2000","Manuelni","280000","1.6","74","4/5"
"Koristeno","1359","10700","Renault","Megane","Dizel","2010","Manuelni","235689","1.5","63","4/5"
"Koristeno","791","26500","Volkswagen","Passat","Dizel","2018","Automatik","246000","2.0","110","4/5"
"Koristeno","272","","Citroen","C4 Cactus","Dizel","2018","Manuelni","150000","1.6","73","4/5"
"Koristeno","174","23500","Mercedes-Benz","B 200","Dizel","2015","Automatik","287000","2.2","100","4/5"
"Koristeno","249","20400","Volkswagen","Golf","Dizel","2016","Automatik","209000","1.6","81","4/5"
"Koristeno","2034","13999","Chevrolet","Captiva","Dizel","2008","Automatik","154000","2.0","110","4/5"
"Koristeno","297","8600","Citroen","C4 Picasso","Dizel","2010","Manuelni","219000","1.6","82","4/5"
"Koristeno","3714","","Audi","A4","Dizel","2012","Manuelni","215000","2.0","88","4/5"
"Koristeno","4072","9300","Volkswagen","Polo","Benzin","2009","Manuelni","172000","1.2","55","4/5"
"Koristeno","7544","","MINI","John Cooper Works Cabrio","Benzin","2013","Automatik","115000","1.6","156","2/3"
"Koristeno","251","45500","Volkswagen","Golf","Dizel","2021","Automatik","147000","2.0","110","4/5"
"Koristeno","463","10950","Volkswagen","Golf","Dizel","2012","Manuelni","253000","1.6","77","2/3"
"Koristeno","813","12999","Citroen","Berlingo","Dizel","2013","Manuelni","280000","1.6","68","4/5"
"Novo","195","","Isuzu","D-Max","Dizel","2023","Manuelni","5","1.9","121","4/5"
"Koristeno","1190","3700","Opel","Corsa","Benzin","2005","Manuelni","240128","1.0","44","2/3"
"Koristeno","8841","7950","Lancia","Delta","Dizel","2011","Manuelni","202000","2.0","121","4/5"
"Koristeno","4551","24000","Audi","Q5","Dizel","2010","Automatik","271340","3.0","176","4/5"
"Koristeno","913","19500","Audi","A6","Dizel","2010","Manuelni","258000","2.0","125","4/5"
"Koristeno","1695","21500","Renault","Megane","Dizel","2016","Automatik","210111","1.5","81","4/5"
"Koristeno","718","26500","Audi","Q5","Dizel","2009","Automatik","280000","2.0","125","4/5"
"Koristeno","198","23990","Skoda","Octavia","Dizel","2016","Automatik","170030","2.0","135","4/5"
"Koristeno","4258","8500","Opel","Meriva","Dizel","2010","Manuelni","148000","1.3","55","4/5"
"Koristeno","535","13599","Volkswagen","Golf","Dizel","2009","Manuelni","316252","2.0","103","4/5"
"Koristeno","497","11999","Skoda","Fabia","Dizel","2011","Manuelni","231362","1.6","77","4/5"
"Koristeno","3284","4650","Volkswagen","Golf","Dizel","2003","Manuelni","300000","1.9","96","4/5"
"Koristeno","2715","13600","Audi","A4","Dizel","2008","Manuelni","250000","2.0","105","4/5"
"Koristeno","2368","21000","Audi","A4","Dizel","2016","Automatik","198","2.0","110","4/5"
"Koristeno","637","20000","Peugeot","308","Dizel","2018","Manuelni","192000","1.5","96","4/5"
"Koristeno","7246","39000","Jaguar","XE","Dizel","2016","Automatik","165000","2.0","132","4/5"
"Koristeno","2682","20500","Mercedes-Benz","Vito","Dizel","2011","Manuelni","440","2.2","85","4/5"
"Koristeno","17882","38000","Mercedes-Benz","S 350","Dizel","2011","Automatik","200000","3.0","190","4/5"
"Koristeno","183","32000","Ford","Transit","Dizel","2014","Manuelni","350000","2.2","94","4/5"
"Koristeno","424","16600","Volkswagen","Passat","Dizel","2011","Automatik","333000","2.0","103","4/5"
"Koristeno","692","12500","Volkswagen","Golf","Dizel","2011","Manuelni","288000","1.6","77","4/5"
"Koristeno","87","17999","BMW","X1","Dizel","2010","Manuelni","275111","2.0","130","4/5"
"Koristeno","3033","","BMW","318","Dizel","2013","Manuelni","219453","2.0","105","4/5"
"Koristeno","1105","10900","Peugeot","208","Dizel","2015","Manuelni","176800","1.4","55","4/5"
"Koristeno","2164","","Audi","A3","Dizel","2011","Manuelni","241000","2.0","103","2/3"
"Koristeno","2346","27990","Audi","A3","Dizel","2016","Automatik","132473","1.6","81","4/5"
"Koristeno","1844","16900","Volkswagen","Passat","Dizel","2012","Automatik","246000","2.0","125","4/5"
"Novo","3303","57367","Skoda","Octavia","Dizel","2024","Manuelni","1","2.0","85","4/5"
"Novo","1363","49750","Skoda","Kamiq","Benzin","2024","Manuelni","1","1.5","110","4/5"
"Koristeno","2179","20000","Jaguar","XF","Dizel","2009","Automatik","189000","2.7","150","4/5"
"Koristeno","111","7500","Lada","Niva","Plin","2004","Manuelni","250000","1.7","58","2/3"
"Koristeno","233","4000","Fiat","Croma","Dizel","2005","Manuelni","250000","1.9","110","4/5"
"Koristeno","852","","BMW","X6","Dizel","2020","Automatik","149000","3.0","210","4/5"
"Koristeno","3330","11900","Volkswagen","Passat","Dizel","2009","Manuelni","280000","2.0","81","4/5"
"Koristeno","2575","8700","Ford","Focus","Dizel","2010","Manuelni","240000","1.6","80","4/5"
"Koristeno","8148","31700","Audi","A4","Dizel","2018","Automatik","248000","2.0","110","4/5"
"Koristeno","1750","13999","Ford","Focus","Dizel","2016","Manuelni","193000","1.5","70","4/5"
"Koristeno","532","","Volkswagen","Amarok","Dizel","2017","Automatik","140500","3.0","150","4/5"
"Koristeno","1216","32500","Volkswagen","Passat","Dizel","2020","Automatik","227000","1.6","88","4/5"
"Koristeno","1104","6700","Seat","Leon","Plin","2006","Manuelni","330000","1.6","75","4/5"
"Koristeno","57","7500","Mercedes-Benz","A 160","Dizel","2007","Manuelni","235000","2.0","60","4/5"
"Koristeno","321","","Hyundai","Santa Fe","Dizel","2006","Automatik","240000","2.2","110","4/5"
"Koristeno","3217","","Volkswagen","Golf","Dizel","2002","Manuelni","343000","1.9","66","4/5"
"Koristeno","3172","16400","Audi","A3","Dizel","2010","Automatik","291000","2.0","125","4/5"
"Koristeno","215","8900","Peugeot","308","Dizel","2011","Manuelni","307000","1.6","82","4/5"
"Koristeno","1171","13999","Volkswagen","Touran","Dizel","2010","Manuelni","272000","1.6","66","4/5"
"Koristeno","936","11999","Renault","Clio","Dizel","2013","Manuelni","253000","1.5","55","4/5"
"Koristeno","4322","16500","Opel","Astra","Dizel","2017","Manuelni","182000","1.6","70","4/5"
"Koristeno","2555","11999","Seat","Ibiza","Dizel","2013","Manuelni","266000","1.6","77","4/5"
"Koristeno","3258","10999","Ford","Fiesta","Dizel","2013","Manuelni","297000","1.5","55","4/5"
"Koristeno","4246","14999","Peugeot","2008","Benzin","2013","Manuelni","139000","1.6","88","4/5"
"Koristeno","698","49000","Volkswagen","Amarok","Dizel","2017","Automatik","269243","2.0","132","4/5"
"Koristeno","2799","27800","Land Rover","Range Rover Sport","Dizel","2010","Automatik","289000","3.6","188","4/5"
"Koristeno","4626","9950","Citroen","DS3","Benzin","2011","Manuelni","243800","1.6","88","2/3"
"Koristeno","5023","","Renault","Scenic","Dizel","2015","Manuelni","222000","1.5","81","4/5"
"Koristeno","10085","","Peugeot","3008","Dizel","2017","Automatik","198500","1.6","88","4/5"
"Koristeno","36462","","Peugeot","508","Dizel","2019","Manuelni","146400","1.5","96","4/5"
"Koristeno","129","","Volkswagen","Tiguan","Dizel","2022","Automatik","24700","2.0","110","4/5"
"Koristeno","3085","43000","Volkswagen","Passat","Dizel","2017","Automatik","220000","2.0","110","4/5"
"Koristeno","464","3700","Peugeot","307","Dizel","2002","Manuelni","300000","2.0","66","4/5"
"Koristeno","1167","3400","Volkswagen","Passat","Dizel","1997","Manuelni","368000","1.9","81","4/5"
"Koristeno","1739","16900","BMW","520","Dizel","2012","Automatik","3","2.0","135","4/5"
"Novo","1169","","BMW","520","Dizel","2024","Automatik","0","2.0","147","4/5"
"Koristeno","1864","23999","Audi","A4","Dizel","2014","Automatik","230000","2.0","135","4/5"
"Koristeno","324","33990","Volkswagen","Golf","Dizel","2020","Manuelni","169200","1.6","85","4/5"
"Koristeno","4778","4000","BMW","320","Dizel","2000","Manuelni","330000","2.0","100","4/5"
"Koristeno","3574","11900","Audi","A3","Dizel","2008","Manuelni","270000","2.0","103","4/5"
"Koristeno","6014","9750","BMW","116","Dizel","2009","Manuelni","177060","2.0","85","2/3"
"Koristeno","69","8500","Toyota","Aygo","Benzin","2012","Manuelni","146975","1.0","50","4/5"
"Koristeno","5160","12200","Volkswagen","Golf","Dizel","2011","Manuelni","227000","1.6","77","4/5"
"Koristeno","5152","99000","Mercedes-Benz","A 45 AMG","Benzin","2020","Automatik","50000","2.0","310","4/5"
"Koristeno","7459","10500","Peugeot","308","Dizel","2010","Manuelni","250000","2.0","103","4/5"
"Koristeno","8229","33500","Mercedes-Benz","C 350","Benzin","2014","Automatik","118000","3.5","225","4/5"
"Koristeno","22679","76000","Mercedes-Benz","E 220","Dizel","2018","Automatik","215000","2.2","140","2/3"
"Koristeno","3469","30500","Peugeot","5008","Dizel","2019","Manuelni","183000","1.5","96","4/5"
"Koristeno","471","8990","Renault","Megane","Dizel","2012","Manuelni","202707","1.5","66","4/5"
"Koristeno","6883","35700","BMW","418 Gran Coupe","Dizel","2016","Manuelni","200000","2.0","110","4/5"
"Koristeno","1007","170000","Land Rover","Range Rover Velar","Benzin","2023","Automatik","15000","3.0","294","4/5"
"Koristeno","5075","31500","Mercedes-Benz","E 200","Dizel","2015","Automatik","240000","2.0","100","4/5"
"Koristeno","2123","12900","Volkswagen","Passat","Dizel","2009","Manuelni","281123","2.0","81","4/5"
"Koristeno","109","16300","Audi","A4","Dizel","2008","Manuelni","349000","2.0","105","4/5"
"Koristeno","2925","31500","Volkswagen","Golf","Dizel","2019","Manuelni","175000","2.0","110","4/5"
"Koristeno","3124","16500","BMW","X1","Dizel","2010","Manuelni","240000","2.0","105","4/5"
"Koristeno","141","21900","Volkswagen","Golf","Dizel","2014","Manuelni","264000","1.6","77","4/5"
"Koristeno","205","11400","Volkswagen","Passat","Dizel","2012","Automatik","2900","2.0","103","4/5"
"Koristeno","2697","","Volkswagen","Arteon","Dizel","2018","Automatik","190000","2.0","140","4/5"
"Koristeno","12551","","Volkswagen","Golf","Benzin","2016","Manuelni","151000","2.0","155","2/3"
"Koristeno","1232","27400","Volkswagen","Passat","Dizel","2017","Automatik","119000","1.6","88","4/5"
"Koristeno","2809","16300","Volkswagen","Passat","Dizel","2011","Manuelni","160000","1.6","77","4/5"
"Koristeno","3092","5500","Volkswagen","Bora","Dizel","2001","Manuelni","298000","1.9","85","4/5"
"Koristeno","125","9900","Peugeot","308","Dizel","2011","Manuelni","278387","1.6","82","4/5"
"Koristeno","600","7900","Skoda","Fabia","Dizel","2007","Manuelni","225000","1.4","55","4/5"
"Koristeno","9884","6400","Ford","Mondeo","Dizel","2007","Manuelni","251000","1.8","92","4/5"
"Koristeno","843","5400","Fiat","Croma","Dizel","2008","Manuelni","2","1.9","88","4/5"
"Novo","18732","338226","Audi","RSQ8","Benzin","2023","Automatik","0","4.0","441","4/5"
"Koristeno","4805","13550","Skoda","Octavia","Dizel","2010","Automatik","259746","2.0","103","4/5"
"Koristeno","10251","10550","Skoda","Octavia","Dizel","2010","Manuelni","270364","2.0","77","4/5"
"Koristeno","673","","Volkswagen","Golf","Dizel","2018","Manuelni","231412","1.6","66","4/5"
"Koristeno","322","","Audi","A3","Dizel","2018","Manuelni","201412","1.6","85","4/5"
"Koristeno","19301","160000","Mercedes-Benz","S 560","Benzin","2018","Automatik","179000","4.0","345","4/5"
"Koristeno","16025","","Mercedes-Benz","CLA 45 AMG","Benzin","2022","Automatik","35000","2.0","285","4/5"
"Koristeno","244","33500","Volkswagen","T5 Kombi","Dizel","2012","Manuelni","219332","2.0","62","4/5"
"Koristeno","610","","Volkswagen","Golf","Dizel","2018","Manuelni","235412","1.6","85","4/5"
"Koristeno","11348","29200","Audi","A4","Dizel","2016","Manuelni","156926","2.0","90","4/5"
"Koristeno","543","6999","Chevrolet","Aveo","Benzin","2012","Manuelni","180000","1.2","62","4/5"
"Koristeno","142","18500","Suzuki","Grand Vitara","Dizel","2012","Manuelni","126000","1.9","95","4/5"
"Koristeno","6225","129000","BMW","X5","Dizel","2019","Automatik","182734","3.0","294","4/5"
"Koristeno","263","129000","Mercedes-Benz","CLS 400","Dizel","2020","Automatik","72000","3.0","250","4/5"
"Koristeno","3181","24900","Audi","A3","Dizel","2015","Manuelni","220000","1.6","81","4/5"
"Koristeno","452","17500","Volkswagen","Passat CC","Dizel","2009","Automatik","2","2.0","125","4/5"
"Koristeno","359","10900","Skoda","Fabia","Dizel","2010","Manuelni","223000","1.6","66","4/5"
"Koristeno","1586","8600","Skoda","Fabia","Benzin","2011","Manuelni","170000","1.2","44","4/5"
"Koristeno","1679","11300","BMW","118","Dizel","2010","Manuelni","220000","2.0","105","4/5"
"Koristeno","1166","15500","Audi","A3","Dizel","2010","Manuelni","215264","2.0","103","4/5"
"Koristeno","6682","","Citroen","C3","Dizel","2019","Manuelni","74050","1.5","75","4/5"
"Koristeno","4096","","Peugeot","3008","Dizel","2018","Automatik","143206","1.5","96","4/5"
"Koristeno","5059","","BMW","X4","Dizel","2018","Automatik","92000","2.0","140","4/5"
"Koristeno","4309","","Mercedes-Benz","B 200","Dizel","2019","Automatik","79478","2.0","110","4/5"
"Koristeno","6599","","Volkswagen","Passat","Dizel","2019","Manuelni","106124","2.0","110","4/5"
"Koristeno","2028","11400","Seat","Leon","Dizel","2011","Manuelni","213000","1.6","77","4/5"
"Koristeno","342","6800","BMW","320","Dizel","2001","Automatik","389692","2.0","110","4/5"
"Koristeno","880","14500","Volkswagen","Passat","Dizel","2011","Manuelni","280000","2.0","103","4/5"
"Koristeno","12177","29000","Audi","A6","Dizel","2014","Automatik","219000","3.0","150","4/5"
"Koristeno","4582","35950","Volkswagen","Passat","Dizel","2018","Automatik","213000","1.6","88","4/5"
"Koristeno","2496","21900","BMW","318","Dizel","2014","Manuelni","204000","2.0","105","4/5"
"Koristeno","721","1650","Volkswagen","Golf","Plin","1995","Manuelni","270000","1.6","55","2/3"
"Koristeno","1278","","Skoda","Superb","Dizel","2019","Automatik","70450","2.0","140","4/5"
"Koristeno","10124","124990","Volkswagen","Amarok","Dizel","2023","Automatik","4500","3.0","177","4/5"
"Koristeno","48201","152990","BMW","850","Benzin","2019","Automatik","91000","4.4","390","2/3"
"Koristeno","307","12999","Seat","Exeo","Dizel","2010","Manuelni","291000","2.0","105","4/5"
"Koristeno","11047","26000","Mercedes-Benz","E 220","Dizel","2013","Automatik","270000","2.2","100","4/5"
"Koristeno","1992","6400","Audi","A4","Dizel","2002","Manuelni","350000","1.9","74","4/5"
"Koristeno","973","","","","Elektro","2021","Automatik","1","1.0","1","2/3"
"Koristeno","1284","9350","Citroen","C1","Benzin","2013","Manuelni","134369","1.0","50","4/5"
"Novo","7286","","Mercedes-Benz","EQE","Elektro","2023","Automatik","1","0.6","350","4/5"
"Koristeno","7890","95000","Mercedes-Benz","C 220","Dizel","2021","Automatik","39431","2.0","147","4/5"
"Koristeno","1784","21800","Mercedes-Benz","E 350","Dizel","2010","Automatik","340000","3.0","170","4/5"
"Koristeno","401","13999","Audi","A3","Dizel","2010","Manuelni","249096","2.0","103","4/5"
"Koristeno","15445","","Volkswagen","Golf","Dizel","2011","Manuelni","297000","2.0","103","4/5"
"Koristeno","523","24900","Renault","Captur","Dizel","2019","Manuelni","179000","1.5","66","4/5"
"Koristeno","92","10900","Renault","Megane","Dizel","2013","Manuelni","180000","1.5","70","4/5"
"Koristeno","272","8900","Opel","Astra","Dizel","2010","Automatik","206000","1.9","74","4/5"
"Koristeno","211","19500","Mercedes-Benz","B 180","Dizel","2015","Manuelni","285000","1.5","80","4/5"
"Koristeno","375","10999","Fiat","Panda","Dizel","2012","Manuelni","160000","1.3","55","4/5"
"Koristeno","23819","23990","Audi","A5","Dizel","2010","Manuelni","290000","2.0","125","2/3"
"Koristeno","667","12250","Volkswagen","Golf","Dizel","2011","Manuelni","274000","1.6","77","4/5"
"Koristeno","2082","19450","Volkswagen","Tiguan","Dizel","2011","Manuelni","310000","2.0","103","4/5"
"Koristeno","3083","19990","Audi","A5","Dizel","2010","Manuelni","230000","2.0","125","4/5"
"Koristeno","61","16000","Skoda","Superb","Dizel","2011","Automatik","198000","2.0","103","4/5"
"Koristeno","3039","150000","BMW","X6","Dizel","2021","Automatik","125000","3.0","250","4/5"
"Koristeno","1463","22950","Volkswagen","Golf","Dizel","2015","Manuelni","271243","2.0","110","4/5"
"Koristeno","213","22890","Citroen","C3","Benzin","2019","Manuelni","68550","1.2","61","4/5"
"Koristeno","1397","","Skoda","Fabia","Dizel","2011","Manuelni","253000","1.6","77","4/5"
"Koristeno","3720","","Audi","A6","Dizel","2020","Automatik","115000","3.0","286","4/5"
"Koristeno","546","13900","Volkswagen","Golf","Dizel","2010","Manuelni","248357","1.6","77","4/5"
"Koristeno","1456","","Peugeot","5008","Dizel","2018","Automatik","180000","2.0","130","4/5"
"Koristeno","1615","15500","Peugeot","508","Dizel","2013","Automatik","260528","2.0","120","4/5"
"Koristeno","2692","18500","Skoda","Octavia","Dizel","2016","Manuelni","290000","2.0","110","4/5"
"Koristeno","17627","139000","Mercedes-Benz","S 63 AMG","Benzin","2015","Automatik","170000","5.5","430","2/3"
"Koristeno","485","11900","Skoda","Fabia","Benzin","2013","Manuelni","144000","1.2","51","4/5"
"Koristeno","9825","25500","Volkswagen","Passat","Dizel","2015","Manuelni","239900","2.0","110","4/5"
"Koristeno","3849","44900","Audi","A6","Dizel","2016","Automatik","195000","3.0","160","4/5"
"Koristeno","287","14200","Volkswagen","Golf","Dizel","2012","Manuelni","179000","1.6","77","4/5"
"Koristeno","444","24900","Volkswagen","Passat","Dizel","2015","Automatik","260000","2.0","110","4/5"
"Koristeno","1879","19500","Volkswagen","Golf","Dizel","2013","Manuelni","228000","1.6","77","4/5"
"Koristeno","3348","18950","Volkswagen","Golf","Dizel","2013","Manuelni","270000","1.6","77","4/5"
"Novo","964","132300","Volvo","XC 90","Dizel","2024","Automatik","1","2.0","173","4/5"
"Novo","9467","63900","Toyota","Corolla Cross","Hibrid","2024","Automatik","1","1.8","103","4/5"
"Koristeno","4260","25500","Audi","Q5","Dizel","2010","Automatik","240000","2.0","133","4/5"
"Koristeno","562","15800","Volkswagen","Passat","Dizel","2012","Manuelni","29000","2.0","103","4/5"
"Koristeno","20769","21900","Volkswagen","Golf","Benzin","2010","Manuelni","214000","2.0","155","4/5"
"Koristeno","3736","","Volvo","XC 60","Dizel","2020","Automatik","61000","2.0","173","4/5"
"Koristeno","744","20900","Renault","Kadjar","Dizel","2016","Manuelni","240000","1.5","81","4/5"
"Koristeno","3214","17500","Audi","A4","Dizel","2009","Automatik","280000","2.0","105","4/5"
"Koristeno","8889","21500","Peugeot","2008","Dizel","2019","Manuelni","124206","1.5","73","4/5"
"Koristeno","3911","","Renault","Grand Scenic","Dizel","2018","Automatik","145000","1.5","81","4/5"
"Koristeno","2555","18999","Citroen","C3","Dizel","2019","Manuelni","158076","1.5","73","4/5"
"Koristeno","1875","10900","Mazda","5","Dizel","2012","Manuelni","254828","1.6","85","4/5"
"Koristeno","3708","12999","Volkswagen","Polo","Dizel","2012","Manuelni","243450","1.6","66","4/5"
"Koristeno","140","","Mercedes-Benz","E 220","Dizel","2011","Automatik","290000","2.2","125","4/5"
"Koristeno","5359","8900","Citroen","Nemo","Benzin","2013","Manuelni","163603","1.4","54","4/5"
"Koristeno","6051","7900","Seat","Ibiza","Dizel","2008","Manuelni","268000","1.9","96","2/3"
"Koristeno","1343","15500","Skoda","Octavia","Dizel","2014","Manuelni","244300","1.6","77","4/5"
"Koristeno","658","12299","Volkswagen","Polo","Dizel","2013","Manuelni","306000","1.6","77","4/5"
"Koristeno","2581","68630","Volkswagen","Passat","Dizel","2022","Automatik","17225","2.0","110","4/5"
"Novo","4905","45600","Opel","Mokka","Benzin","2024","Automatik","7","1.2","96","4/5"
"Koristeno","234","11900","Audi","A3","Dizel","2011","Automatik","225000","2.0","103","4/5"
"Koristeno","3681","","Ford","Kuga","Dizel","2018","Manuelni","79393","1.5","88","4/5"
"Novo","2844","27700","Citroen","C3","Benzin","2024","Manuelni","2","1.2","61","4/5"
"Koristeno","1355","24800","Audi","Q5","Dizel","2010","Automatik","228000","3.0","176","4/5"
"Koristeno","455","15700","Volkswagen","Touran","Dizel","2012","Automatik","300000","1.6","77","4/5"
"Koristeno","1926","","Peugeot","5008","Dizel","2010","Automatik","247000","1.6","80","4/5"
"Koristeno","8821","","Citroen","C3 Picasso","Dizel","2012","","189000","1.6","68","4/5"
"Koristeno","334","10900","Volkswagen","Polo","Dizel","2011","Manuelni","172302","1.6","66","4/5"
"Koristeno","2021","15900","Audi","A6 Allroad","Dizel","2008","Automatik","293000","3.0","171","4/5"
"Koristeno","555","11699","Volkswagen","Polo","Dizel","2011","Manuelni","191600","1.6","66","4/5"
"Koristeno","3010","10200","Volkswagen","Passat","Dizel","2009","Automatik","303000","2.0","103","4/5"
"Koristeno","934","8490","Ford","Fiesta","Dizel","2011","Manuelni","268000","1.4","52","4/5"
"Koristeno","2712","24000","Mercedes-Benz","E 350","Dizel","2009","Automatik","280000","3.0","180","4/5"
"Koristeno","793","10500","Mercedes-Benz","ML 270","Dizel","2004","Automatik","274555","2.7","125","4/5"
"Koristeno","5176","31900","Volkswagen","Passat","Dizel","2019","Automatik","187000","2.0","110","4/5"
